State,fips,ratePer100k
"Monroe County, Michigan(6)",26115,390.7
"Yankton County, South Dakota(6)",46135,390.7
"Weber County, Utah(7)",49057,390.7
"Caribou County, Idaho(7)",16029,390.5
"Hardeman County, Texas(6)",48197,390.5
"Columbia County, Arkansas(6)",5027,390.3
"Merced County, California(7)",6047,390.2
"Baker County, Georgia(7)",13007,390
"Bland County, Virginia(6)",51021,389.9
"Cache County, Utah(7)",49005,389.9
"Lane County, Oregon(6)",41039,389.9
"Midland County, Texas(6)",48329,389.9
"Bernalillo County, New Mexico(7)",35001,389.7
"Teton County, Montana(6)",30099,389.6
"Graham County, Arizona(6)",4009,389.6
"Delta County, Colorado(6)",8029,389.6
"Galveston County, Texas(6)",48167,389.4
"Blanco County, Texas(6)",48031,389.3
"Jackson County, South Dakota(6)",46071,389.1
"Hertford County, North Carolina(6)",37091,389.1
"Howard County, Texas(6)",48227,389
"Millard County, Utah(7)",49027,389
"Colusa County, California(7)",6011,389
"Fayette County, Texas(6)",48149,389
"Graham County, North Carolina(6)",37075,388.8
"Montrose County, Colorado(6)",8085,388.7
"Scurry County, Texas(6)",48415,388.5
"Shelby County, Texas(6)",48419,388.4
"Jefferson County, Florida(6)",12065,388.2
"Sevier County, Utah(7)",49041,388.2
"Garza County, Texas(6)",48169,388
"Floyd County, Virginia(6)",51063,387.9
"Texas County, Missouri(6)",29215,387.8
"Aleutians West Census Area, Alaska(6)",2016,387.8
"Logan County, North Dakota(6)",38047,387.7
"Newton County, Texas(6)",48351,387.7
"Clarke County, Virginia(6)",51043,387.6
"Yakima County, Washington(6)",53077,387.5
"Gosper County, Nebraska(6)",31073,387.3
"Kendall County, Texas(6)",48259,387.2
"DeKalb County, Missouri(6)",29063,387.2
"Cedar County, Nebraska(6)",31027,387.1
"Branch County, Michigan(6)",26023,387
"Pima County, Arizona(6)",4019,386.9
"Ottawa County, Michigan(6)",26139,386.8
"Greenlee County, Arizona(6)",4011,386.5
"Clark County, Nevada(6)",32003,386.4
"Guadalupe County, New Mexico(7)",35019,386.3
"Fairbanks North Star, Alaska(6)",2090,386.2
"Moore County, Texas(6)",48341,386.2
"Lassen County, California(7)",6035,386.1
"Barry County, Missouri(6)",29009,386.1
"Steele County, North Dakota(6)",38091,386
"Santa Clara County, California(7)",6085,386
"Crook County, Wyoming(6)",56011,385.8
"Carbon County, Wyoming(6)",56007,385.8
"Washington County, Texas(6)",48477,385.7
"Hale County, Alabama(6)",1065,385.2
"Brown County, Nebraska(6)",31017,385.2
"Mineral County, Colorado(6)",8079,385.1
"Ouray County, Colorado(6)",8091,385.1
"Stone County, Missouri(6)",29209,385.1
"Wright County, Iowa(7)",19197,384.9
"Franklin County, Massachusetts(7)",25011,384.8
"Socorro County, New Mexico(7)",35053,384.8
"Fremont County, Wyoming(6)",56013,384.7
"Izard County, Arkansas(6)",5065,384.6
"Lamb County, Texas(6)",48279,384.6
"Garfield County, Utah(7)",49017,384.4
"Bennett County, South Dakota(6)",46007,384.4
"Titus County, Texas(6)",48449,384.2
"Utah County, Utah(7)",49049,384.2
"Collingsworth County, Texas(6)",48087,384.2
"Putnam County, Missouri(6)",29171,383.8
"Jackson County, Tennessee(6)",47087,383.8
"Eddy County, New Mexico(7)",35015,383.3
"Duval County, Texas(6)",48131,383.2
"Roger Mills County, Oklahoma(6)",40129,383.2
"Wrangell-Petersburg Census Area, Alaska(6)",2280,383.1
"Hardy County, West Virginia(6)",54031,382.8
"Terry County, Texas(6)",48445,382.8
"Dawes County, Nebraska(6)",31045,382.7
"Moffat County, Colorado(6)",8081,382.6
"Grant County, West Virginia(6)",54023,382.3
"Kings County, California(7)",6031,382.3
"Morgan County, Colorado(6)",8087,382.2
"Gates County, North Carolina(6)",37073,381.8
"Logan County, Colorado(6)",8075,381.4
"Elko County, Nevada(6)",32007,381.4
"Nelson County, North Dakota(6)",38063,381.3
"Montgomery County, Maryland(6)",24031,381.2
"Albany County, Wyoming(6)",56001,380.8
"Uvalde County, Texas(6)",48463,380.8
"Hawaii County, Hawaii(7)",15001,380.7
"Nueces County, Texas(6)",48355,380.5
"Boulder County, Colorado(6)",8013,380.5
"Los Angeles County, California(7)",6037,380.3
"Medina County, Texas(6)",48325,380.2
"Skamania County, Washington(6)",53059,380.1
"Keweenaw County, Michigan(6)",26083,379.8
"Grand County, Utah(7)",49019,379.7
"Pittsylvania County, Virginia(6)",51143,379.7
"Clear Creek County, Colorado(6)",8019,379.3
"Williams County, North Dakota(6)",38105,379.3
"Benton County, Oregon(6)",41003,379.2
"Isabella County, Michigan(6)",26073,379.2
"Live Oak County, Texas(6)",48297,379
"Ontonagon County, Michigan(6)",26131,378.8
"Siskiyou County, California(7)",6093,378.4
"LaGrange County, Indiana(6)",18087,378.4
"Pulaski County, Georgia(7)",13235,378.3
"Collier County, Florida(6)",12021,378.3
"Kemper County, Mississippi(6)",28069,378.3
"Mills County, Texas(6)",48333,378.2
"Somervell County, Texas(6)",48425,378
"Sitka Borough, Alaska(6)",2220,377.9
"Modoc County, California(7)",6049,377.8
"Hansford County, Texas(6)",48195,377.8
"Lincoln County, Colorado(6)",8073,377.4
"Wilson County, Texas(6)",48493,377.3
"Webster County, Georgia(7)",13307,377.3
"Cherry County, Nebraska(6)",31031,376.9
"Woodward County, Oklahoma(6)",40153,376.8
"Perkins County, Nebraska(6)",31135,376.7
"Tulare County, California(7)",6107,376.5
"Pickett County, Tennessee(6)",47137,376.4
"Washita County, Oklahoma(6)",40149,376.3
"Crane County, Texas(6)",48103,376.3
"Howard County, Missouri(6)",29089,376
"Rappahannock County, Virginia(6)",51157,375.9
"Caldwell County, Texas(6)",48055,375.9
"Baraga County, Michigan(6)",26013,375.5
"Madison County, Idaho(7)",16065,375
"Bandera County, Texas(6)",48019,374.6
"Stevens County, Washington(6)",53065,374.1
"Washakie County, Wyoming(6)",56043,374.1
"Teton County, Idaho(7)",16081,374
"Cochise County, Arizona(6)",4003,374
"Lincoln County, Wyoming(6)",56023,374
"Hendry County, Florida(6)",12051,373.9
"Humboldt County, Nevada(6)",32013,373.7
"Maverick County, Texas(6)",48323,373.5
"Fairfax City, Virginia(6)",51600,373.4
"Bear Lake County, Idaho(7)",16007,373.3
"Holmes County, Ohio(6)",39075,373.2
"Brazos County, Texas(6)",48041,373.1
"Mariposa County, California(7)",6043,373.1
"Hale County, Texas(6)",48189,372.9
"Falls Church City, Virginia(6)",51610,372.8
"Robertson County, Texas(6)",48395,372.7
"Houghton County, Michigan(6)",26061,372.5
"Nacogdoches County, Texas(6)",48347,372.5
"Fort Bend County, Texas(6)",48157,372.3
"Llano County, Texas(6)",48299,372.2
"Bannock County, Idaho(7)",16005,371.9
"Rock County, Nebraska(6)",31149,371.9
"Archer County, Texas(6)",48009,371.7
"Cass County, Michigan(6)",26027,371.7
"Loudoun County, Virginia(6)",51107,371.6
"Karnes County, Texas(6)",48255,371.4
"Lynn County, Texas(6)",48305,371.3
"Rio Blanco County, Colorado(6)",8103,371.2
"Grayson County, Virginia(6)",51077,371.1
"Taliaferro County, Georgia(7)",13265,370.9
"Floyd County, Texas(6)",48153,370.9
"Cameron County, Texas(6)",48061,370.9
"Elbert County, Colorado(6)",8039,370.8
"Uinta County, Wyoming(6)",56041,369.9
"LaMoure County, North Dakota(6)",38045,369.5
"Walworth County, South Dakota(6)",46129,369.3
"Montgomery County, Virginia(6)",51121,369
"Granite County, Montana(6)",30039,369
"Coal County, Oklahoma(6)",40029,368.8
"Fisher County, Texas(6)",48151,368.3
"Moody County, South Dakota(6)",46101,367.6
"Colfax County, Nebraska(6)",31037,367.5
"Polk County, Missouri(6)",29167,367.5
"Las Animas County, Colorado(6)",8071,367.3
"Lincoln County, Arkansas(6)",5079,367.2
"Lea County, New Mexico(7)",35025,367.1
"Van Buren County, Tennessee(6)",47175,367.1
"Kauai County, Hawaii(7)",15007,367
"Wade Hampton Census Area, Alaska(6)",2270,366.7
"Iron County, Michigan(6)",26071,366.5
"Ozark County, Missouri(6)",29153,366.5
"Calhoun County, Georgia(7)",13037,366.5
"Barry County, Michigan(6)",26015,366
"St. Croix County, Wisconsin(6)",55109,366
"Otero County, Colorado(6)",8089,365.8
"Catoosa County, Georgia(7)",13047,365.3
"Dade County, Georgia(7)",13083,365.2
"Cassia County, Idaho(7)",16031,365
"Swisher County, Texas(6)",48437,364.9
"Walker County, Georgia(7)",13295,364.4
"Custer County, South Dakota(6)",46033,364.4
"Power County, Idaho(7)",16077,364.4
"Franklin County, Idaho(7)",16041,364.1
"Beaver County, Oklahoma(6)",40007,364
"Lake and Peninsula Borough, Alaska(6)",2164,363.9
"Curry County, New Mexico(7)",35009,363.7
"Sedgwick County, Colorado(6)",8115,363.6
"Oneida County, Idaho(7)",16071,363.5
"Franklin County, Washington(6)",53021,363.1
"Chouteau County, Montana(6)",30015,362.7
"Tensas Parish, Louisiana(7)",22107,362.7
"Osage County, Oklahoma(6)",40113,362.5
"Pend Oreille County, Washington(6)",53051,362.5
"Bristol Bay Borough, Alaska(6)",2060,362.5
"Hyde County, North Carolina(6)",37095,362.3
"Carroll County, Virginia(6)",51035,362.2
"Gogebic County, Michigan(6)",26053,362.2
"Coconino County, Arizona(6)",4005,361.1
"Blaine County, Montana(6)",30005,360.9
"Kittitas County, Washington(6)",53037,360.6
"Gonzales County, Texas(6)",48177,360.4
"Skagway Hoonah Angoon Census Area, Alaska(6)",2232,360.1
"Atascosa County, Texas(6)",48013,360
"Johnson County, Georgia(7)",13167,360
"Dooly County, Georgia(7)",13093,360
"Frio County, Texas(6)",48163,359.7
"Parmer County, Texas(6)",48369,359.6
"Chaves County, New Mexico(7)",35005,359.5
"Hartley County, Texas(6)",48205,359.2
"Grant County, Oregon(6)",41023,359
"Moore County, Tennessee(6)",47127,358.6
"Northwest Arctic Borough, Alaska(6)",2188,358.5
"Platte County, Wyoming(6)",56031,358
"Loup County, Nebraska(6)",31115,358
"Dillingham Census Area, Alaska(6)",2070,356.6
"Dickenson County, Virginia(6)",51051,356.1
"Lincoln County, Washington(6)",53043,356
"Washington County, Colorado(6)",8121,355.8
"Maries County, Missouri(6)",29125,355.7
"Lafayette County, Arkansas(6)",5073,355.3
"Liberty County, Florida(6)",12077,355.3
"Kit Carson County, Colorado(6)",8063,355.3
"Menard County, Texas(6)",48327,355.1
"Pinal County, Arizona(6)",4021,355
"Yuma County, Arizona(6)",4027,354.3
"Wheeler County, Georgia(7)",13309,354.2
"Malheur County, Oregon(6)",41045,353.9
"Ochiltree County, Texas(6)",48357,353.8
"Campbell County, Wyoming(6)",56005,353.4
"Norton City, Virginia(6)",51720,353.2
"Hickory County, Missouri(6)",29085,353.2
"Cibola County, New Mexico(7)",35006,352.6
"Liberty County, Montana(6)",30051,352.4
"Custer County, Colorado(6)",8027,352.1
"Roosevelt County, New Mexico(7)",35041,351.8
"Martin County, Texas(6)",48317,351.7
"Arlington County, Virginia(6)",51013,351.5
"Willacy County, Texas(6)",48489,351.3
"Doddridge County, West Virginia(6)",54017,351.1
"Gunnison County, Colorado(6)",8051,351
"Juab County, Utah(7)",49023,350.7
"Adams County, Idaho(7)",16003,350.4
"Kimble County, Texas(6)",48267,350.1
"Sullivan County, Missouri(6)",29211,350
"Throckmorton County, Texas(6)",48447,349.6
"Pershing County, Nevada(6)",32027,349.4
"Washington County, Virginia(6)",51191,349
"Mason County, Michigan(6)",26105,348.8
"Harney County, Oregon(6)",41025,348
"Madison County, Montana(6)",30057,347.7
"Prince William County, Virginia(6)",51153,347.6
"White Pine County, Nevada(6)",32033,347.5
"Wallowa County, Oregon(6)",41063,347
"Alamosa County, Colorado(6)",8003,346.9
"Colfax County, New Mexico(7)",35007,346.3
"Coosa County, Alabama(6)",1037,345.7
"Hemphill County, Texas(6)",48211,345.6
"Lincoln County, New Mexico(7)",35027,345.5
"Andrews County, Texas(6)",48003,344.6
"Frontier County, Nebraska(6)",31063,344.5
"Bethel Census Area, Alaska(6)",2050,344
"San Miguel County, Colorado(6)",8113,343.6
"La Plata County, Colorado(6)",8067,343.5
"Newton County, Arkansas(6)",5101,343.1
"Patrick County, Virginia(6)",51141,343
"Fairfax County, Virginia(6)",51059,342.4
"Adams County, Washington(6)",53001,342.4
"Alexandria City, Virginia(6)",51510,342.3
"Yoakum County, Texas(6)",48501,342.3
"Saguache County, Colorado(6)",8109,342.3
"Bent County, Colorado(6)",8011,342.1
"San Juan County, New Mexico(7)",35045,341.7
"Huerfano County, Colorado(6)",8055,341.3
"Rio Grande County, Colorado(6)",8105,341
"Tyler County, Texas(6)",48457,341
"McCone County, Montana(6)",30055,340.7
"Oregon County, Missouri(6)",29149,340.7
"Dimmit County, Texas(6)",48127,340.7
"Reeves County, Texas(6)",48389,340.6
"Routt County, Colorado(6)",8107,340.2
"San Miguel County, New Mexico(7)",35047,340
"Perkins County, South Dakota(6)",46105,340
"Gaines County, Texas(6)",48165,339.8
"Madison County, Florida(6)",12079,339.7
"Sevier County, Arkansas(6)",5133,339.7
"Brooks County, Texas(6)",48047,339.5
"Motley County, Texas(6)",48345,338.5
"Toole County, Montana(6)",30101,338.1
"Jack County, Texas(6)",48237,337.7
"Navajo County, Arizona(6)",4017,337.1
"Goshen County, Wyoming(6)",56015,336.7
"Grant County, New Mexico(7)",35017,335.4
"Upton County, Texas(6)",48461,335.1
"Reagan County, Texas(6)",48383,334.1
"Eagle County, Colorado(6)",8037,334.1
"Shannon County, Missouri(6)",29203,334
"Manassas Park City, Virginia(6)",51685,333.6
"Marion County, Georgia(7)",13197,333.4
"Briscoe County, Texas(6)",48045,333.2
"Wise County, Virginia(6)",51195,332.5
"Schleicher County, Texas(6)",48413,332.3
"Kent County, Texas(6)",48263,332.1
"Baker County, Oregon(6)",41001,332.1
"Harding County, South Dakota(6)",46063,331.8
"Hidalgo County, Texas(6)",48215,331.7
"Long County, Georgia(7)",13183,331.7
"Zavala County, Texas(6)",48507,330.8
"Noble County, Ohio(6)",39121,330.7
"Haines Borough, Alaska(6)",2100,329.9
"Douglas County, Missouri(6)",29067,329.5
"Gila County, Arizona(6)",4007,329.2
"Montezuma County, Colorado(6)",8083,328.8
"Webb County, Texas(6)",48479,328.7
"Carson County, Texas(6)",48065,328.3
"Asotin County, Washington(6)",53003,327.5
"Jackson County, Florida(6)",12063,327.2
"Towner County, North Dakota(6)",38095,327.2
"Sierra County, California(7)",6091,326.5
"Powder River County, Montana(6)",30075,326.3
"Pecos County, Texas(6)",48371,325.6
"Pepin County, Wisconsin(6)",55091,325.3
"Telfair County, Georgia(7)",13271,324.9
"Cottle County, Texas(6)",48101,324.8
"Glades County, Florida(6)",12043,324.5
"Daniels County, Montana(6)",30019,324
"Judith Basin County, Montana(6)",30045,323.3
"Taos County, New Mexico(7)",35055,323.1
"Divide County, North Dakota(6)",38023,322.6
"Wheeler County, Nebraska(6)",31183,322.3
"Hooker County, Nebraska(6)",31091,322
"Santa Fe County, New Mexico(7)",35049,321.9
"Smyth County, Virginia(6)",51173,321.1
"Pitkin County, Colorado(6)",8097,320.8
"Jim Hogg County, Texas(6)",48247,320.8
"Corson County, South Dakota(6)",46031,320.7
"Dunn County, North Dakota(6)",38025,320.4
"Alpine County, California(7)",6003,319.7
"Lake County, Colorado(6)",8065,319.3
"Santa Cruz County, Arizona(6)",4023,318.1
"Cochran County, Texas(6)",48079,316.7
"Archuleta County, Colorado(6)",8007,316.2
"Dickens County, Texas(6)",48125,314.8
"Hudspeth County, Texas(6)",48229,314.2
"Grand County, Colorado(6)",8049,313.9
"Park County, Colorado(6)",8093,312.7
"Brewster County, Texas(6)",48043,312.5
"McKenzie County, North Dakota(6)",38053,312.5
"San Saba County, Texas(6)",48411,311.7
"Gilpin County, Colorado(6)",8047,311.6
"Lincoln County, Nevada(6)",32017,310.4
"Hidalgo County, New Mexico(7)",35023,309.7
"Marshall County, South Dakota(6)",46091,309.7
"McKinley County, New Mexico(7)",35031,309.5
"Rio Arriba County, New Mexico(7)",35039,307.6
"Tazewell County, Virginia(6)",51185,307.1
"Pierce County, Wisconsin(6)",55093,306.9
"La Paz County, Arizona(6)",4012,306
"Mora County, New Mexico(7)",35033,305.8
"Union County, New Mexico(7)",35059,305.3
"Real County, Texas(6)",48385,305
"Shackelford County, Texas(6)",48417,304.4
"Hinsdale County, Colorado(6)",8053,303.4
"Costilla County, Colorado(6)",8023,301.7
"La Salle County, Texas(6)",48283,300.8
"Ferry County, Washington(6)",53019,298.6
"Crowley County, Colorado(6)",8025,298.6
"Lipscomb County, Texas(6)",48295,298.1
"Sanpete County, Utah(7)",49039,297.5
"Concho County, Texas(6)",48095,296.8
"Castro County, Texas(6)",48069,296
"Sublette County, Wyoming(6)",56035,294.7
"Zapata County, Texas(6)",48505,294.4
"Edwards County, Texas(6)",48137,294.1
"Hayes County, Nebraska(6)",31085,290.1
"Dolores County, Colorado(6)",8033,289.2
"Terrell County, Texas(6)",48443,288.5
"Wayne County, Utah(7)",49055,288.4
"Jackson County, Colorado(6)",8057,288.2
"Whitman County, Washington(6)",53075,285.9
"McMullen County, Texas(6)",48311,283.6
"Keya Paha County, Nebraska(6)",31103,282.9
"Conejos County, Colorado(6)",8021,280.3
"Apache County, Arizona(6)",4001,278.5
"Issaquena County, Mississippi(6)",28055,276
"Kinney County, Texas(6)",48271,275.8
"Holmes County, Florida(6)",12059,275.6
"Sherman County, Texas(6)",48421,275.5
"San Juan County, Utah(7)",49037,273.3
"Niobrara County, Wyoming(6)",56027,272.6
"Mono County, California(7)",6051,272.3
"Stanton County, Nebraska(6)",31167,272
"Sterling County, Texas(6)",48431,271.8
"Wibaux County, Montana(6)",30109,271.5
"Mason County, Texas(6)",48319,270.7
"Crockett County, Texas(6)",48105,270.5
"Russell County, Virginia(6)",51167,268.1
"Sioux County, Nebraska(6)",31165,267.9
"Lander County, Nevada(6)",32015,267.8
"Catron County, New Mexico(7)",35003,264
"Oldham County, Texas(6)",48359,259.3
"Buchanan County, Virginia(6)",51027,256.3
"Glasscock County, Texas(6)",48173,255.9
"Garfield County, Washington(6)",53023,255.7
"Rich County, Utah(7)",49033,254.1
"Culberson County, Texas(6)",48109,252.7
"Sully County, South Dakota(6)",46119,244.5
"Lee County, Virginia(6)",51105,241.2
"Jeff Davis County, Texas(6)",48243,239.9
"Eureka County, Nevada(6)",32011,239.9
"Storey County, Nevada(6)",32029,238.6
"Bristol City, Virginia(6)",51520,237.4
"Roberts County, Texas(6)",48393,235.9
"Scott County, Virginia(6)",51169,234.6
"Summit County, Colorado(6)",8117,232.7
"Presidio County, Texas(6)",48377,203.9
"Aleutians East Borough, Alaska(6)",2013,179.3
