State,fips,ratePer100k
"Leelanau County, Michigan(6)",26089,43
"San Diego County, California(7)",6073,42.8
"Hawaii County, Hawaii(7)",15001,42.8
"Miami-Dade County, Florida(6)",12086,42.8
"Custer County, Nebraska(6)",31041,42.8
"Adams County, Idaho(7)",16003,42.7
"Atascosa County, Texas(6)",48013,42.6
"Cedar County, Nebraska(6)",31027,42.6
"Collin County, Texas(6)",48085,42.5
"Montrose County, Colorado(6)",8085,42.4
"Fremont County, Idaho(7)",16043,42.4
"Sonoma County, California(7)",6097,42.4
"Ochiltree County, Texas(6)",48357,42.4
"Hot Springs County, Wyoming(6)",56017,42.3
"Jefferson County, Colorado(6)",8059,42.3
"San Juan County, Washington(7)",53055,42.3
"Hutchinson County, South Dakota(6)",46067,42.3
"Uvalde County, Texas(6)",48463,42.2
"Pierce County, Wisconsin(6)",55093,42.1
"McKenzie County, North Dakota(6)",38053,42.1
"Denver County, Colorado(6)",8031,42.1
"Starr County, Texas(6)",48427,42.1
"Knox County, Nebraska(6)",31107,42.1
"Colfax County, Nebraska(6)",31037,42
"Malheur County, Oregon(6)",41045,42
"Clinton County, Michigan(6)",26037,42
"Fergus County, Montana(6)",30027,41.9
"Maui County, Hawaii(7)",15009,41.9
"Thayer County, Nebraska(6)",31169,41.9
"Deschutes County, Oregon(6)",41017,41.9
"Stillwater County, Montana(6)",30095,41.8
"Bexar County, Texas(6)",48029,41.7
"Travis County, Texas(6)",48453,41.7
"Gillespie County, Texas(6)",48171,41.7
"Floyd County, Texas(6)",48153,41.5
"San Bernardino County, California(7)",6071,41.5
"Gila County, Arizona(6)",4007,41.2
"Contra Costa County, California(7)",6013,41.2
"Winneshiek County, Iowa(7)",19191,41.2
"Mariposa County, California(7)",6043,41.1
"Sheridan County, Wyoming(6)",56033,41.1
"Minidoka County, Idaho(7)",16067,40.8
"Elbert County, Colorado(6)",8039,40.8
"Park County, Montana(6)",30067,40.7
"Alameda County, California(7)",6001,40.6
"Lincoln County, New Mexico(7)",35027,40.6
"Gonzales County, Texas(6)",48177,40.6
"Prince William County, Virginia(6)",51153,40.5
"Custer County, South Dakota(6)",46033,40.3
"Williamson County, Tennessee(6)",47187,40.2
"Ottawa County, Michigan(6)",26139,40.1
"Grant County, New Mexico(7)",35017,40
"Hays County, Texas(6)",48209,40
"Big Horn County, Montana(6)",30003,40
"Lemhi County, Idaho(7)",16059,39.9
"Nevada County, California(7)",6057,39.9
"Deaf Smith County, Texas(6)",48117,39.9
"Caribou County, Idaho(7)",16029,39.8
"Mitchell County, Iowa(7)",19131,39.8
"Franklin County, Washington(6)",53021,39.7
"Madison County, Montana(6)",30057,39.6
"Duchesne County, Utah(7)",49013,39.6
"Walworth County, South Dakota(6)",46129,39.6
"Frio County, Texas(6)",48163,39.5
"Howard County, Maryland(6)",24027,39.5
"Ventura County, California(7)",6111,39.4
"Somervell County, Texas(6)",48425,39.4
"Box Butte County, Nebraska(6)",31013,39.4
"San Mateo County, California(7)",6081,39.2
"Tulare County, California(7)",6107,39.1
"Clay County, Nebraska(6)",31035,39.1
"San Juan County, New Mexico(7)",35045,39
"Lincoln County, Wyoming(6)",56023,39
"Dona Ana County, New Mexico(7)",35013,38.9
"Bristol City, Virginia(6)",51520,38.9
"Orange County, California(7)",6059,38.9
"Jefferson County, Idaho(7)",16051,38.8
"White Pine County, Nevada(6)",32033,38.8
"Converse County, Wyoming(6)",56009,38.7
"Santa Barbara County, California(7)",6083,38.6
"Kittitas County, Washington(6)",53037,38.6
"Broomfield County, Colorado(6)",8014,38.6
"Santa Clara County, California(7)",6085,38.5
"San Benito County, California(7)",6069,38.4
"Fort Bend County, Texas(6)",48157,38.3
"Washington County, Texas(6)",48477,38.2
"Albany County, Wyoming(6)",56001,38.1
"Antelope County, Nebraska(6)",31003,38
"Moffat County, Colorado(6)",8081,38
"Benton County, Oregon(6)",41003,37.9
"Adams County, Washington(6)",53001,37.9
"Teller County, Colorado(6)",8119,37.8
"Bingham County, Idaho(7)",16011,37.8
"Texas County, Oklahoma(6)",40139,37.6
"Bernalillo County, New Mexico(7)",35001,37.5
"Willacy County, Texas(6)",48489,37.5
"Lamb County, Texas(6)",48279,37.4
"Kauai County, Hawaii(7)",15007,37.4
"Montezuma County, Colorado(6)",8083,37.3
"Bonneville County, Idaho(7)",16019,37.2
"Bannock County, Idaho(7)",16005,37.2
"Goshen County, Wyoming(6)",56015,37.1
"Cherry County, Nebraska(6)",31031,36.7
"Socorro County, New Mexico(7)",35053,36.7
"Arlington County, Virginia(6)",51013,36.6
"Huerfano County, Colorado(6)",8055,36.5
"Custer County, Colorado(6)",8027,36.5
"Los Angeles County, California(7)",6037,36.3
"Pocahontas County, Iowa(7)",19151,36.3
"Larimer County, Colorado(6)",8069,36.2
"Imperial County, California(7)",6025,36.2
"Modoc County, California(7)",6049,36.1
"Loudoun County, Virginia(6)",51107,35.9
"Castro County, Texas(6)",48069,35.8
"Las Animas County, Colorado(6)",8071,35.8
"Douglas County, Colorado(6)",8035,35.8
"Andrews County, Texas(6)",48003,35.7
"Monterey County, California(7)",6053,35.7
"Bon Homme County, South Dakota(6)",46009,35.6
"Duval County, Texas(6)",48131,35.6
"Alexandria City, Virginia(6)",51510,35.5
"Power County, Idaho(7)",16077,35.5
"Colfax County, New Mexico(7)",35007,35.5
"Santa Cruz County, California(7)",6087,35.1
"Fremont County, Wyoming(6)",56013,35.1
"Washakie County, Wyoming(6)",56043,35.1
"Cibola County, New Mexico(7)",35006,34.8
"Millard County, Utah(7)",49027,34.8
"Valley County, Idaho(7)",16085,34.6
"Otero County, Colorado(6)",8089,34.5
"Collier County, Florida(6)",12021,34.3
"Sandoval County, New Mexico(7)",35043,34.3
"Tooele County, Utah(7)",49045,34.3
"Marin County, California(7)",6041,34.2
"Grant County, Oregon(6)",41023,34.2
"Navajo County, Arizona(6)",4017,34.2
"Uinta County, Wyoming(6)",56041,34.1
"Audubon County, Iowa(7)",19009,34
"Pecos County, Texas(6)",48371,33.9
"Chaffee County, Colorado(6)",8015,33.5
"Catron County, New Mexico(7)",35003,33.2
"Cassia County, Idaho(7)",16031,33
"Holt County, Nebraska(6)",31089,33
"Cameron County, Texas(6)",48061,33
"Wallowa County, Oregon(6)",41063,32.8
"Whitman County, Washington(6)",53075,32.6
"Routt County, Colorado(6)",8107,32.4
"Jim Wells County, Texas(6)",48249,32.4
"Val Verde County, Texas(6)",48465,32.2
"Archuleta County, Colorado(6)",8007,31.9
"Park County, Colorado(6)",8093,31.9
"Fairfax County, Virginia(6)",51059,31.8
"Iron County, Utah(7)",49021,31.6
"Fairfax City, Virginia(6)",51600,31.5
"Falls Church City, Virginia(6)",51610,31.5
"San Miguel County, New Mexico(7)",35047,31.5
"Gallatin County, Montana(6)",30031,31.4
"Grand County, Colorado(6)",8049,31.2
"Rio Grande County, Colorado(6)",8105,30.9
"El Paso County, Texas(6)",48141,30.9
"Blaine County, Idaho(7)",16013,30.8
"Carbon County, Montana(6)",30009,30.7
"Montgomery County, Maryland(6)",24031,30.7
"Brewster County, Texas(6)",48043,30.6
"Boulder County, Colorado(6)",8013,30.3
"Harney County, Oregon(6)",41025,30.3
"Platte County, Wyoming(6)",56031,30.2
"Santa Cruz County, Arizona(6)",4023,30.2
"Dimmit County, Texas(6)",48127,30
"Sioux County, Iowa(7)",19167,29.9
"Coconino County, Arizona(6)",4005,29.8
"Salt Lake County, Utah(7)",49035,29.8
"Uintah County, Utah(7)",49047,29.7
"Reeves County, Texas(6)",48389,29.6
"Yuma County, Colorado(6)",8125,29.6
"Sevier County, Utah(7)",49041,29.2
"Park County, Wyoming(6)",56029,29.1
"Gunnison County, Colorado(6)",8051,28.8
"Owyhee County, Idaho(7)",16073,28.7
"Webb County, Texas(6)",48479,28.4
"Los Alamos County, New Mexico(7)",35028,28.1
"Santa Fe County, New Mexico(7)",35049,28
"Hidalgo County, Texas(6)",48215,28
"Weber County, Utah(7)",49057,27.7
"Clear Creek County, Colorado(6)",8019,26.8
"Sanpete County, Utah(7)",49039,26.7
"Emery County, Utah(7)",49015,26.5
"Summit County, Utah(7)",49043,26.1
"Washington County, Utah(7)",49053,25.9
"Alamosa County, Colorado(6)",8003,25.9
"Maverick County, Texas(6)",48323,25.5
"Mono County, California(7)",6051,24.6
"Rio Arriba County, New Mexico(7)",35039,24.5
"Taos County, New Mexico(7)",35055,24.1
"Pitkin County, Colorado(6)",8097,23.6
"Eagle County, Colorado(6)",8037,23.4
"La Plata County, Colorado(6)",8067,22.4
"Davis County, Utah(7)",49011,21.9
"Wasatch County, Utah(7)",49051,21.1
"Teton County, Wyoming(6)",56039,19.5
"Apache County, Arizona(6)",4001,18.2
"Utah County, Utah(7)",49049,17.5
Puerto Rico(6),72001,16.7
"Box Elder County, Utah(7)",49003,16.5
"McKinley County, New Mexico(7)",35031,15.4
"Cache County, Utah(7)",49005,15.1
"Summit County, Colorado(6)",8117,13.7
